,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,neighborhood
25,v9daiheQq39ebuIm18lyBg,cheese-platters-seattle-2,Cheese Platters,https://s3-media1.fl.yelpcdn.com/bphoto/-SCC_sbZ7wgC9D2yVO-jrw/o.jpg,False,https://www.yelp.com/biz/cheese-platters-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,19.0,"[{'alias': 'cheese', 'title': 'Cheese Shops'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",5.0,"{'latitude': 47.612772, 'longitude': -122.29684}",['delivery'],,"{'address1': '2717 E Union St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['2717 E Union St', 'Seattle, WA 98122']}",+12063229140,(206) 322-9140,758.0821122167265,Central District
26,YJMvXVKnCKy99prNe1zpWg,quick-pack-food-mart-seattle,Quick Pack Food Mart,https://s3-media1.fl.yelpcdn.com/bphoto/YRxtN8LaVnRsnC4jtie2Ng/o.jpg,False,https://www.yelp.com/biz/quick-pack-food-mart-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,69.0,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.5,"{'latitude': 47.59941, 'longitude': -122.29781}",['delivery'],$,"{'address1': '2616 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['2616 S Jackson St', 'Seattle, WA 98144']}",+12063282127,(206) 328-2127,743.9345769942356,Central District
27,7eoMEbus8ANI15VuYzUNkQ,moonlight-cafe-seattle,Moonlight Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/A_mfjeugIl8qKFBO8qH5lw/o.jpg,False,https://www.yelp.com/biz/moonlight-cafe-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,412.0,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.59901, 'longitude': -122.30672}",['delivery'],$,"{'address1': '1919 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1919 S Jackson St', 'Seattle, WA 98144']}",+12063223378,(206) 322-3378,983.4370575494529,Central District
28,t-Z9bvmlgUyDtomGmttrUQ,guerilla-pizza-kitchen-seattle,Guerilla Pizza Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/uMrdEjc9J_4Tb1PtAb71UA/o.jpg,False,https://www.yelp.com/biz/guerilla-pizza-kitchen-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]",5.0,"{'latitude': 47.608127, 'longitude': -122.302435}",[],,"{'address1': '2300 E Cherry St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['2300 E Cherry St', 'Seattle, WA 98122']}",,,341.701773331255,Central District
29,t_gtukc6r3yI5TzDHwdVZw,the-neighbor-lady-seattle,The Neighbor Lady,https://s3-media2.fl.yelpcdn.com/bphoto/uu7qpZZuWm7eins3J70uVw/o.jpg,False,https://www.yelp.com/biz/the-neighbor-lady-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,157.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 47.613193657257, 'longitude': -122.3020362854}",['delivery'],$$,"{'address1': '2308 E Union St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['2308 E Union St', 'Seattle, WA 98122']}",+12066952072,(206) 695-2072,819.891405964107,Central District
30,0BlqNgcFAM3zjfN1xHvllw,zagol-ethiopian-restaurant-seattle-3,Zagol Ethiopian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/S_pAECZozU6--2Z3zdtSlg/o.jpg,False,https://www.yelp.com/biz/zagol-ethiopian-restaurant-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,45.0,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]",4.5,"{'latitude': 47.6081117138039, 'longitude': -122.29673426558}",['delivery'],,"{'address1': '2722 E Cherry St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['2722 E Cherry St', 'Seattle, WA 98122']}",+12063221019,(206) 322-1019,279.67374466702717,Central District
31,et4eWK49x5od4lfqCukG6w,central-pizza-seattle,Central Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/AGZM5U1UZDIfhlh5iRCKcQ/o.jpg,False,https://www.yelp.com/biz/central-pizza-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,153.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 47.598976, 'longitude': -122.294685}","['pickup', 'delivery']",$$,"{'address1': '2901 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['2901 S Jackson St', 'Seattle, WA 98144']}",+12066026333,(206) 602-6333,855.2493882485115,Central District
32,BxOnJRIVhJPqNlJlG4j3Zw,mama-sambusa-s-small-kitchen-seattle,Mama Sambusa’s Small Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/tBNwez7L8uokLWz9SH6bcQ/o.jpg,False,https://www.yelp.com/biz/mama-sambusa-s-small-kitchen-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,2.0,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'african', 'title': 'African'}, {'alias': 'greek', 'title': 'Greek'}]",5.0,"{'latitude': 47.608099346007, 'longitude': -122.29955720942}",[],,"{'address1': '2510 E Cherry St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['2510 E Cherry St', 'Seattle, WA 98122']}",+12063562911,(206) 356-2911,225.0753389428293,Central District
33,aMHOtT5WI4inmIV8kavmIw,adey-abeba-ethiopian-restaurant-seattle,Adey Abeba Ethiopian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/dVKGZiwKM-6cY1eYc7EdCQ/o.jpg,False,https://www.yelp.com/biz/adey-abeba-ethiopian-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,151.0,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]",4.5,"{'latitude': 47.61271, 'longitude': -122.30391}",['delivery'],$$,"{'address1': '2123 E Union St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['2123 E Union St', 'Seattle, WA 98122']}",+12063221617,(206) 322-1617,822.1444917067389,Central District
34,aDc1Y6Gr70rIc7iZVlTA6A,san-fernando-roasted-chicken-seattle,San Fernando Roasted Chicken,https://s3-media3.fl.yelpcdn.com/bphoto/K-QHIR5uaT-7j91L2sPS1A/o.jpg,False,https://www.yelp.com/biz/san-fernando-roasted-chicken-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,310.0,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.0,"{'latitude': 47.59401, 'longitude': -122.30967}",['pickup'],$$,"{'address1': '900 Rainier Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['900 Rainier Ave S', 'Seattle, WA 98144']}",+12063313763,(206) 331-3763,1570.632026753058,Central District
35,eHM1er15ptmC6Q21-9ZteA,central-cafe-and-juice-bar-seattle,Central Cafe & Juice Bar,https://s3-media2.fl.yelpcdn.com/bphoto/41ZaCQYPJh4VCC1OPq502w/o.jpg,False,https://www.yelp.com/biz/central-cafe-and-juice-bar-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,6.0,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'cafes', 'title': 'Cafes'}]",5.0,"{'latitude': 47.60782, 'longitude': -122.29946}",[],,"{'address1': '2509 E Cherry St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['2509 E Cherry St', 'Seattle, WA 98122']}",,,196.27229090164727,Central District
36,OXkT4ZYdVhbIOQOKpkU3PQ,iconiq-seattle,iconiq,https://s3-media1.fl.yelpcdn.com/bphoto/ERrPkWfY2Fd66eXTXcN-uw/o.jpg,False,https://www.yelp.com/biz/iconiq-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,90.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 47.58966, 'longitude': -122.29267}",['delivery'],$$$,"{'address1': '1421 31st Ave S', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1421 31st Ave S', 'Seattle, WA 98144']}",+12065687715,(206) 568-7715,1884.6949068846295,Central District
37,iEKfq5td_rawmJit6-a5ng,heyday-seattle-4,Heyday,https://s3-media4.fl.yelpcdn.com/bphoto/SBy0sYp3LyHybkik_CQa7w/o.jpg,False,https://www.yelp.com/biz/heyday-seattle-4?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,231.0,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 47.59054, 'longitude': -122.29219}",['delivery'],$$,"{'address1': '1372 31st Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1372 31st Ave S', 'Seattle, WA 98144']}",+12068299816,(206) 829-9816,1809.8698271392439,Central District
38,nMTtz2JJ8I_55IHBD9M3qg,mystery-bay-coastal-cuisine-seattle,Mystery Bay Coastal Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/zDvYTCshxRgPHwxn1ObbEQ/o.jpg,False,https://www.yelp.com/biz/mystery-bay-coastal-cuisine-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,9.0,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 47.6140594482422, 'longitude': -122.319480895996}",[],,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['Seattle, WA 98122']}",+13607742281,(360) 774-2281,351.8747182681343,Central District
39,0fKtiyOeioQZg4Q37yyIEg,el-costeño-seattle,El Costeño,https://s3-media3.fl.yelpcdn.com/bphoto/QyfEeJr5ZaUhqNh5uT831Q/o.jpg,False,https://www.yelp.com/biz/el-coste%C3%B1o-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,17.0,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 47.61268, 'longitude': -122.3054}",[],,"{'address1': '2015 E Union S', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['2015 E Union S', 'Seattle, WA 98122']}",+12064589656,(206) 458-9656,874.3759891594879,Central District
40,9AWSNS6an3sJ5QUhP5d1RQ,plum-burgers-seattle,Plum Burgers,https://s3-media1.fl.yelpcdn.com/bphoto/cUq-wBQzLzGZRR-zl4Bojw/o.jpg,False,https://www.yelp.com/biz/plum-burgers-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,42.0,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'vegan', 'title': 'Vegan'}]",3.5,"{'latitude': 47.6087583, 'longitude': -122.2964235}",[],$$,"{'address1': '1429 12th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['1429 12th Ave', 'Seattle, WA 98122']}",+12063052657,(206) 305-2657,351.8747182681343,Central District
41,P9NgAzrjkUyUnsVQLQ7PGA,cheeky-cafe-seattle,Cheeky Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/k4P8e4Gjf_6c6F0fp1jj_g/o.jpg,False,https://www.yelp.com/biz/cheeky-cafe-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,356.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 47.5994529724121, 'longitude': -122.309623718262}","['pickup', 'delivery']",$$,"{'address1': '1700 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1700 S Jackson St', 'Seattle, WA 98144']}",+12063229895,(206) 322-9895,1116.6821419870666,Central District
42,ASTqFXe5wZc_rCjQkED1tQ,kings-deli-seattle-2,King's Deli,https://s3-media2.fl.yelpcdn.com/bphoto/8OZlOpBbQpsdVudF3NJKXg/o.jpg,False,https://www.yelp.com/biz/kings-deli-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,2.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",4.0,"{'latitude': 47.6081771850586, 'longitude': -122.295875549316}",['delivery'],$,"{'address1': '2800 E Cherry St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['2800 E Cherry St', 'Seattle, WA 98122']}",+12063230332,(206) 323-0332,326.2335482336032,Central District
43,zV3tTEWnDrWWT07baEyi-Q,queen-bee-cafe-seattle,Queen Bee Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/YNS5IhZ-E59s0PSdUtzgOQ/o.jpg,False,https://www.yelp.com/biz/queen-bee-cafe-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,389.0,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 47.6187617134567, 'longitude': -122.303428728242}",['delivery'],$,"{'address1': '2200 E Madison St', 'address2': 'Ste B', 'address3': '', 'city': 'Seattle', 'zip_code': '98112', 'country': 'US', 'state': 'WA', 'display_address': ['2200 E Madison St', 'Ste B', 'Seattle, WA 98112']}",+12067576314,(206) 757-6314,1445.4231663713567,Central District
44,BucoB9UtVg4hVWocoBZmRg,madrona-arms-seattle,Madrona Arms,https://s3-media2.fl.yelpcdn.com/bphoto/fpnLItmeW0F7yhV0nkzeKg/o.jpg,False,https://www.yelp.com/biz/madrona-arms-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,89.0,"[{'alias': 'irish_pubs', 'title': 'Irish Pub'}, {'alias': 'irish', 'title': 'Irish'}]",3.5,"{'latitude': 47.61275, 'longitude': -122.28913}",['delivery'],$$,"{'address1': '1138 34th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['1138 34th Ave', 'Seattle, WA 98122']}",+12067395104,(206) 739-5104,1047.3585503382503,Central District
45,i9DLpS-vVmFF1MKB2exHlg,taqueria-la-original-seattle,Taqueria La Original,https://s3-media1.fl.yelpcdn.com/bphoto/BVlY_SclQrKGwxfe6ryQWQ/o.jpg,False,https://www.yelp.com/biz/taqueria-la-original-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,24.0,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 47.5990245, 'longitude': -122.3001034}",['delivery'],$,"{'address1': '2425 S Jackson St', 'address2': None, 'address3': None, 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['2425 S Jackson St', 'Seattle, WA 98144']}",+12069195816,(206) 919-5816,792.3519583658781,Central District
46,86zB6G8EjBfm6UM4hRq4TA,azuki-handmade-japanese-udon-noodles-seattle,Azuki Handmade Japanese Udon Noodles,https://s3-media2.fl.yelpcdn.com/bphoto/6cGGd9HXz6T6_Lh4RFAzIg/o.jpg,False,https://www.yelp.com/biz/azuki-handmade-japanese-udon-noodles-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}]",5.0,"{'latitude': 47.6229001536734, 'longitude': -122.296861885308}",[],,"{'address1': '2711 E Madison St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98112', 'country': 'US', 'state': 'WA', 'display_address': ['2711 E Madison St', 'Seattle, WA 98112']}",,,1873.7014801604112,Central District
47,CK-4KJbBHxDTsJ6oz9UF8w,northwest-tofu-seattle-2,Northwest Tofu,https://s3-media2.fl.yelpcdn.com/bphoto/aqfkTJ__GDgbY9F--6P0Cw/o.jpg,False,https://www.yelp.com/biz/northwest-tofu-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,228.0,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}]",3.5,"{'latitude': 47.59913, 'longitude': -122.30698}",[],$$,"{'address1': '1913 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1913 S Jackson St', 'Seattle, WA 98144']}",+12063288320,(206) 328-8320,993.9522787836698,Central District
48,bNQsx_TJF_8Eo_Sx8dRFUA,naam-thai-cuisine-seattle,Naam Thai Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/Hyt-J2GG_KmKVbQW9EtTig/o.jpg,False,https://www.yelp.com/biz/naam-thai-cuisine-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,148.0,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,"{'latitude': 47.61309, 'longitude': -122.28913}",['delivery'],$$,"{'address1': '1404 34th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['1404 34th Ave', 'Seattle, WA 98122']}",+12065686226,(206) 568-6226,1073.9122036589808,Central District
49,rnua8Y6yJaNtfbd8LN3kNw,tigerly-ox-east-madison-seattle,Tigerly Ox - East Madison,https://s3-media2.fl.yelpcdn.com/bphoto/d-1g70ZwX9GCw-vKq4ASQw/o.jpg,False,https://www.yelp.com/biz/tigerly-ox-east-madison-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,69.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.6182299, 'longitude': -122.30372}","['pickup', 'delivery']",$,"{'address1': '2207 E Madison St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98112', 'country': 'US', 'state': 'WA', 'display_address': ['2207 E Madison St', 'Seattle, WA 98112']}",+12063252255,(206) 325-2255,1375.4004894980167,Central District
0,JWtrqqPxfmc3g0NPoBJV3w,sizzling-pot-king-seattle-2,Sizzling Pot King,https://s3-media3.fl.yelpcdn.com/bphoto/u6o85PNAJmOhhFD7gVwHPQ/o.jpg,False,https://www.yelp.com/biz/sizzling-pot-king-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,113.0,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 47.5985, 'longitude': -122.32445}","['pickup', 'delivery', 'restaurant_reservation']",,"{'address1': '660 S King St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['660 S King St', 'Seattle, WA 98104']}",+12066240314,(206) 624-0314,71.06049230073849,Chinatown/International District
1,ySKMvcI3ImApkkMkSjna9A,mikes-noodle-house-seattle,Mike's Noodle House,https://s3-media3.fl.yelpcdn.com/bphoto/OXDzBdLlAK4AyKt4bt6u1Q/o.jpg,False,https://www.yelp.com/biz/mikes-noodle-house-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1104.0,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.59859, 'longitude': -122.32482}",['delivery'],$,"{'address1': '418 Maynard Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['418 Maynard Ave S', 'Seattle, WA 98104']}",+12063897099,(206) 389-7099,65.9958563236159,Chinatown/International District
2,bzX2yVjfPEOBzBnZeWXQKQ,a-hong-kong-kitchen-seattle,A + Hong Kong Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/RblL425cKW-nZC3MmNh5yA/o.jpg,False,https://www.yelp.com/biz/a-hong-kong-kitchen-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,522.0,"[{'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}]",4.0,"{'latitude': 47.59854, 'longitude': -122.32652}","['pickup', 'delivery']",$,"{'address1': '419 6th Ave S', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['419 6th Ave S', 'Seattle, WA 98104']}",+12066821267,(206) 682-1267,118.22499329647174,Chinatown/International District
3,OjX2LacSZd_w2Olmx55HJA,harbor-city-restaurant-seattle,Harbor City Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/GaUSvXGfs9yON34kS9QIkw/o.jpg,False,https://www.yelp.com/biz/harbor-city-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1599.0,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",4.0,"{'latitude': 47.59821, 'longitude': -122.32339}","['pickup', 'delivery']",$$,"{'address1': '707 S King St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['707 S King St', 'Seattle, WA 98104']}",+12066212228,(206) 621-2228,134.53694749862194,Chinatown/International District
