,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,neighborhood,latitude,longitude,address1,address2,address3,city,zip_code,state,country
11,Fy9qvuqxSSqpAJKfxPgWXQ,boss-drive-in-seattle,Boss Drive In,https://s3-media2.fl.yelpcdn.com/bphoto/-27qm6qeLtjeqNiMiMMpdQ/o.jpg,False,https://www.yelp.com/biz/boss-drive-in-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,214.0,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,['delivery'],$,+12067631053,(206) 763-1053,1724.3330742985527,Delridge,47.5212211608887,-122.358940124512,9061 Delridge Way SW,,,Seattle,98106,WA,US
12,KWIlApot1mSY5SSzNOK9XA,chickn-fix-seattle,Chick'n Fix,https://s3-media1.fl.yelpcdn.com/bphoto/EqXGxYTe1DoKrdOPzrnffA/o.jpg,False,https://www.yelp.com/biz/chickn-fix-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,38.0,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.0,[],$,+12069140610,(206) 914-0610,1278.5615138035878,Delridge,47.52847,-122.35994,,,,Seattle,98106,WA,US
13,vFYAv5Kt8OlT2-UMakrw9Q,sub-shop-seattle-5,Sub Shop,https://s3-media3.fl.yelpcdn.com/bphoto/7ooSXIVObsw0B5g7BVumfA/o.jpg,False,https://www.yelp.com/biz/sub-shop-seattle-5?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,82.0,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,['delivery'],$,+12069321709,(206) 932-1709,1721.6554952370168,Delridge,47.5222277,-122.3646749,9031 25th Ave SW,,,Seattle,98106,WA,US
14,QpRkM0ULDg8cb2dYEo4z2g,el-chito-seattle,El Chito,https://s3-media2.fl.yelpcdn.com/bphoto/DLdswY_EdqHBbgKU-fJtdQ/o.jpg,False,https://www.yelp.com/biz/el-chito-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,50.0,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",5.0,['delivery'],$,+14257809681,(425) 780-9681,1748.9537114046946,Delridge,47.5516325151607,-122.362658150936,5604 Delridge Way SW,,,Seattle,98106,WA,US
15,8ofAJGDy0DOJJvBguViyEA,peasant-food-manifesto-seattle-2,Peasant Food Manifesto,https://s3-media3.fl.yelpcdn.com/bphoto/Yi4sssTDc_SOsezG1D_mIg/o.jpg,False,https://www.yelp.com/biz/peasant-food-manifesto-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,41.0,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,[],$,+12065959273,(206) 595-9273,1278.5615138035878,Delridge,47.52847,-122.35994,,,,Seattle,98106,WA,US
16,UOUbv5XZeOswF_IpNoVPMw,olympia-pizza-and-pasta-seattle,Olympia Pizza & Pasta,https://s3-media3.fl.yelpcdn.com/bphoto/K5IKahwmro4Vvd_y5HM2WQ/o.jpg,False,https://www.yelp.com/biz/olympia-pizza-and-pasta-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,125.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'greek', 'title': 'Greek'}]",3.0,"['pickup', 'delivery']",$$,+12069337550,(206) 933-7550,1773.2422589095688,Delridge,47.55172,-122.36327,5605 Delridge Way SW,,,Seattle,98106,WA,US
17,s4DwJsgxb-GQFlEnM2K2Bg,mcdonalds-seattle-13,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/nUtKfXw7Y3mxwX1s35mLkQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-seattle-13?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,54.0,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,[],$,+12069375535,(206) 937-5535,1850.1959306101787,Delridge,47.5214158433869,-122.366363704205,2580 SW Barton St,,,Seattle,98126,WA,US
18,zBU9lrhsO8bjOLA7TY2pow,asian-street-food-seattle,Asian Street Food,,False,https://www.yelp.com/biz/asian-street-food-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,2.0,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,['delivery'],,,,1767.1715104849923,Delridge,47.55177,-122.36272,5600 Delridge Way SW,,,Seattle,98106,WA,US
0,vjeyNatt5L0F5qcHgKZeWw,one-pot-seattle-3,One Pot,https://s3-media1.fl.yelpcdn.com/bphoto/VUOk4C3tmv-5BVpApVmiSA/o.jpg,False,https://www.yelp.com/biz/one-pot-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,278.0,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,['delivery'],$$,+12068769282,(206) 876-9282,90.05471664154523,Little Saigon,47.59805,-122.31699,506 12th Ave S,,,Seattle,98144,WA,US
1,HHeRpP4mJUnABMR43TqQGQ,pho-bac-súp-shop-seattle-6,Pho Bac Súp Shop,https://s3-media3.fl.yelpcdn.com/bphoto/pnFvcB9MV79Rs846UEpHKQ/o.jpg,False,https://www.yelp.com/biz/pho-bac-s%C3%BAp-shop-seattle-6?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,536.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,[],$$,+12065680882,(206) 568-0882,109.06935993950493,Little Saigon,47.599506,-122.315385,1240 S Jackson St,,,Seattle,98144,WA,US
2,E4PzUSFuduzS6tLmGgosoQ,tamarind-tree-seattle,Tamarind Tree,https://s3-media1.fl.yelpcdn.com/bphoto/9ckQAUePpclVqJwTNLoAMw/o.jpg,False,https://www.yelp.com/biz/tamarind-tree-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1357.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,['delivery'],$$,+12068601404,(206) 860-1404,173.62550955587454,Little Saigon,47.5998406645559,-122.317832050262,1036 S Jackson St,Ste A,,Seattle,98104,WA,US
3,eUgXfldswo7BLnliVm11wA,hardwok-cafe-seattle,HardWok Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/AIZHnFBLnObu9D7HW4oJQQ/o.jpg,False,https://www.yelp.com/biz/hardwok-cafe-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,458.0,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.5,"['pickup', 'delivery']",$,+12065681688,(206) 568-1688,52.26101869970886,Little Saigon,47.5990517655849,-122.316713458336,1207 S Jackson St,Ste 111B,,Seattle,98144,WA,US
4,qESIVKVPI-Ubz9FVNNDtiA,hue-ky-mi-gia-seattle,Hue Ky Mi Gia,https://s3-media1.fl.yelpcdn.com/bphoto/BS-BCf672BhG22C8ozi1_g/o.jpg,False,https://www.yelp.com/biz/hue-ky-mi-gia-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,517.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,['delivery'],$,+12065681268,(206) 568-1268,39.95380585942338,Little Saigon,47.5990692269986,-122.316223301189,1207 S Jackson St,Ste 101,,Seattle,98144,WA,US
5,hj9s0BVirRTTS4ZV_DtRtw,sichuanese-cuisine-seattle,Sichuanese Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/UISwsNORDDtxrhlEu4rbpA/o.jpg,False,https://www.yelp.com/biz/sichuanese-cuisine-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,630.0,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,['delivery'],$$,+12067201690,(206) 720-1690,122.59288993244128,Little Saigon,47.5993655520798,-122.317549573997,1048 S Jackson St,,,Seattle,98104,WA,US
6,etXPfcIA07JprpGcVJiu4w,bun-and-oc-seattle-4,Bun & Oc,https://s3-media4.fl.yelpcdn.com/bphoto/z2GYaZMRZfWWNyd_5TzcjQ/o.jpg,False,https://www.yelp.com/biz/bun-and-oc-seattle-4?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,164.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,['delivery'],$$,+12068601556,(206) 860-1556,184.1407846997847,Little Saigon,47.59851,-122.31396,1306 S King St,,,Seattle,98144,WA,US
7,1WGOn3xmVPtBul8leRKeWA,pho-so-1-seattle,Pho So 1,https://s3-media2.fl.yelpcdn.com/bphoto/W3Z5lMVedZ0LX2CkEfjdDQ/o.jpg,False,https://www.yelp.com/biz/pho-so-1-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,201.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,['delivery'],$,+12068602824,(206) 860-2824,29.30253976114619,Little Saigon,47.5989074707031,-122.316787719727,1207 S Jackson St,Ste 107,,Seattle,98144,WA,US
8,Rr4KFyLV0kEXLdJqjuyhEA,dong-thap-noodles-seattle,Dong Thap Noodles,https://s3-media4.fl.yelpcdn.com/bphoto/h7Nwa_KcZwZBEmjZch8ULQ/o.jpg,False,https://www.yelp.com/biz/dong-thap-noodles-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,529.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"['pickup', 'delivery']",$$,+12063251122,(206) 325-1122,143.2527867676527,Little Saigon,47.599758,-122.317459,303 12th Ave S,Ste A,,Seattle,98144,WA,US
9,Lwg4Mzmxl9a6yDwWnMpghQ,saigon-deli-seattle,Saigon Deli,https://s3-media3.fl.yelpcdn.com/bphoto/jD3IPnAmEO5d2osDA4dgcA/o.jpg,False,https://www.yelp.com/biz/saigon-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,603.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,['delivery'],$,+12063223700,(206) 322-3700,74.53728825127384,Little Saigon,47.5990153,-122.31535,1237 S Jackson St,,,Seattle,98144,WA,US
10,8fpj1nXml1kbdu-UBsbQcA,huong-binh-seattle,Huong Binh,https://s3-media2.fl.yelpcdn.com/bphoto/2p37B7whBbjIdQzNxmCsOQ/o.jpg,False,https://www.yelp.com/biz/huong-binh-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,183.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,"['pickup', 'delivery']",$,+12068603038,(206) 860-3038,29.30253976114619,Little Saigon,47.5989074707031,-122.316787719727,1207 S Jackson St,,,Seattle,98144,WA,US
11,-MSAXS99D-BRGk72vGq8TA,pho-bac-seattle,Pho Bac,https://s3-media3.fl.yelpcdn.com/bphoto/x6qXQENuOnCv9ALMsPX0-A/o.jpg,False,https://www.yelp.com/biz/pho-bac-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,404.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,['delivery'],$,+12065680882,(206) 568-0882,132.14625734034018,Little Saigon,47.5993799,-122.3148,1314 S Jackson St,,,Seattle,98144,WA,US
12,HFkoSiR8pwvwR3bLpfZqMg,thanh-son-tofu-seattle-3,Thanh Son Tofu,https://s3-media3.fl.yelpcdn.com/bphoto/oiyXDhfGoeC2LjJIA-7Rmg/o.jpg,False,https://www.yelp.com/biz/thanh-son-tofu-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,196.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,['delivery'],$,+12063201316,(206) 320-1316,78.74786742877417,Little Saigon,47.598554071424,-122.315210533591,1248 S King St,Ste B,,Seattle,98144,WA,US
13,V3AlnHE0Cn2dResnmFTfQQ,chuminh-tofu-and-vegan-deli-seattle,ChuMinh Tofu & Vegan Deli,https://s3-media1.fl.yelpcdn.com/bphoto/KVoxS2a0u7eizOGO86nNaA/o.jpg,False,https://www.yelp.com/biz/chuminh-tofu-and-vegan-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,340.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"['pickup', 'delivery']",$,+12062285449,(206) 228-5449,118.29090500036509,Little Saigon,47.5989179,-122.3177822,1043 S Jackson St,,,Seattle,98104,WA,US
14,9E-jNy2XgjA1_KysA0wS6Q,taqueria-el-ranchero-seattle,Taqueria El Ranchero,https://s3-media3.fl.yelpcdn.com/bphoto/1o41ZFrqMEvcNseJEL2Sfg/o.jpg,False,https://www.yelp.com/biz/taqueria-el-ranchero-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,19.0,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,[],$,+12066617543,(206) 661-7543,96.47213089582719,Little Saigon,47.598486,-122.317478,479 12th Ave S,,,Seattle,98144,WA,US
15,OxUehbJWuW7Dtq8B1maiXQ,seven-stars-pepper-szechuan-restaurant-seattle,Seven Stars Pepper Szechuan Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/iKIDsd8qxRYJRpPYJ4JUBQ/o.jpg,False,https://www.yelp.com/biz/seven-stars-pepper-szechuan-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,400.0,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"['pickup', 'delivery']",$$,+12065686446,(206) 568-6446,64.80568600364599,Little Saigon,47.599074,-122.31691,1207 S Jackson St,,,Seattle,98144,WA,US
16,QZ4r-lrkNuFs0CHYfdpDUA,spring-roll-house-deli-seattle,Spring Roll House-Deli,https://s3-media1.fl.yelpcdn.com/bphoto/7F1fr2HVgFicveTKxvpwRg/o.jpg,False,https://www.yelp.com/biz/spring-roll-house-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,64.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,[],$,+12067261628,(206) 726-1628,134.3668950200582,Little Saigon,47.5999159387607,-122.316120871164,1221 Main St,Ste 104,,Seattle,98144,WA,US
17,MjNyOQ0ggFH9_P9OqGTM7A,jasmines-grill-and-bar-seattle-3,Jasmine's Grill & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/HZY1E2MGxKReHgJUd4Bs6A/o.jpg,False,https://www.yelp.com/biz/jasmines-grill-and-bar-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,135.0,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'kebab', 'title': 'Kebab'}]",3.0,"['pickup', 'delivery']",$$,+12063236666,(206) 323-6666,118.29090500036509,Little Saigon,47.5989179,-122.3177822,1043 S Jackson St,Ste 101B,,Seattle,98104,WA,US
18,P5kIMCuhuntI0NMy115jgA,mi-la-cay-seattle,Mi La Cay,https://s3-media1.fl.yelpcdn.com/bphoto/0tJdXw0VB3Qs-wIy7bN-KA/o.jpg,False,https://www.yelp.com/biz/mi-la-cay-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,188.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"['pickup', 'delivery']",$,+12063226840,(206) 322-6840,184.22891285071492,Little Saigon,47.60042,-122.31683,212 12th Ave S,,,Seattle,98144,WA,US
19,AbYPefBbwjyp3cXEG0nq-g,saigon-vietnam-deli-seattle,Saigon Vietnam Deli,https://s3-media4.fl.yelpcdn.com/bphoto/d8G36v2d1YZz-lHUGmVG9Q/o.jpg,False,https://www.yelp.com/biz/saigon-vietnam-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,115.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,['delivery'],$,+12063282357,(206) 328-2357,113.6725258264191,Little Saigon,47.599686,-122.316686,1200 S Jackson St,,,Seattle,98144,WA,US
20,0vmTG-gV_r1RIt0KMYUqfw,ten-sushi-35-seattle-2,Ten Sushi #35,https://s3-media4.fl.yelpcdn.com/bphoto/-B6CTRnU4pzgP1-wn9nrsA/o.jpg,False,https://www.yelp.com/biz/ten-sushi-35-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,53.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"['pickup', 'delivery']",$$,+12065680404,(206) 568-0404,29.295751884291377,Little Saigon,47.5989099,-122.31679,1207 S Jackson St,Ste 106,,Seattle,98144,WA,US
21,Y8coDxPmzj5jgKxCb3N--A,banh-cuon-tan-dinh-deli-seattle,Banh Cuon Tan Dinh Deli,https://s3-media2.fl.yelpcdn.com/bphoto/iw7fsITUQFeTSFUieAPsDA/o.jpg,False,https://www.yelp.com/biz/banh-cuon-tan-dinh-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,67.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,['delivery'],$,+12067269990,(206) 726-9990,158.83491628282795,Little Saigon,47.60013,-122.31642,1212 S Main St,Ste A,,Seattle,98144,WA,US
22,snays4EHNUptNiSJw227gg,vietnam-house-seattle,Vietnam House,https://s3-media3.fl.yelpcdn.com/bphoto/dut0MtSA6gi2RpCIxKSwhA/o.jpg,False,https://www.yelp.com/biz/vietnam-house-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,302.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"['pickup', 'delivery']",$$,+12063250180,(206) 325-0180,163.67300947325958,Little Saigon,47.5997548913384,-122.317772480613,1038 S Jackson St,,,Seattle,98104,WA,US
23,TJzzFgItpkhdCx1znKSuRg,loving-hut-seattle,Loving Hut,https://s3-media4.fl.yelpcdn.com/bphoto/1uFpQSm_KjAjKxadrvvOjg/o.jpg,False,https://www.yelp.com/biz/loving-hut-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,277.0,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"['pickup', 'delivery']",$$,+12062992219,(206) 299-2219,83.80513053415737,Little Saigon,47.5993799,-122.31609,1226 S Jackson St,,,Seattle,98144,WA,US
24,wXRZ5Pc5aWHd_y3JqCN5sQ,north-shore-hawaiian-barbeque-seattle,North Shore Hawaiian Barbeque,https://s3-media3.fl.yelpcdn.com/bphoto/9aV1NBzWGnAeN-W_i62dng/o.jpg,False,https://www.yelp.com/biz/north-shore-hawaiian-barbeque-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,178.0,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.0,"['pickup', 'delivery']",$,+12066211121,(206) 621-1121,313.6043122722403,Little Saigon,47.60143,-122.31717,110 Boren Ave S,,,Seattle,98144,WA,US
25,fnaNtQlUTutUc7DVIx7oyw,thanh-vi-seattle,Thanh Vi,https://s3-media1.fl.yelpcdn.com/bphoto/EfrandPC4UgdCsopsf2-0Q/o.jpg,False,https://www.yelp.com/biz/thanh-vi-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,117.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"['pickup', 'delivery']",$,+12063290208,(206) 329-0208,149.57293120704918,Little Saigon,47.5996,-122.31775,1046 S Jackson St,,,Seattle,98104,WA,US
26,2Yidng7-i4Gv1yF_DoQLIA,hahu-ethiopian-restaurant-seattle-2,HaHu Ethiopian Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/C8KwRpjm2zXqoktesnIVEA/o.jpg,False,https://www.yelp.com/biz/hahu-ethiopian-restaurant-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'ethiopian', 'title': 'Ethiopian'}]",1.0,[],,+12062263858,(206) 226-3858,107.82670033734446,Little Saigon,47.5996772,-122.3161316,1221 S Main St,Ste 202,,Seattle,98144,WA,US
27,uyYYLFdmDe0n9iv4xGRosw,thanh-tam-seattle,Thanh Tam,https://s3-media2.fl.yelpcdn.com/bphoto/XkQWvCgJGh7cipUiao125Q/o.jpg,False,https://www.yelp.com/biz/thanh-tam-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,4.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.0,['delivery'],$,+12063239012,(206) 323-9012,107.3542986255081,Little Saigon,47.5996246337891,-122.316818237305,1200 S Jackson St,Ste 8,,Seattle,98144,WA,US
28,9jB4wHM4zeAvbvOk-TZ9Uw,taqueria-latinos-ii-seattle,Taqueria Latinos II,https://s3-media2.fl.yelpcdn.com/bphoto/FWZ8lYi2eWXjtzWD19Dvog/o.jpg,False,https://www.yelp.com/biz/taqueria-latinos-ii-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,11.0,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",3.5,[],$,,,80.11802547085445,Little Saigon,47.5977554321289,-122.31697845459,520 12th Ave S,,,Seattle,98144,WA,US
