,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,cuisine
10,eM8Ar2FycR0k6oX__DJ_LA,wild-ginger-seattle-5,Wild Ginger,https://s3-media3.fl.yelpcdn.com/bphoto/msde8Row58yUrFCSYcYvog/o.jpg,False,https://www.yelp.com/biz/wild-ginger-seattle-5?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,81.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 47.6174752, 'longitude': -122.3392648}","['pickup', 'delivery']",$$,"{'address1': '2202B 8th Ave', 'address2': None, 'address3': None, 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2202B 8th Ave', 'Seattle, WA 98121']}",+12067070396,(206) 707-0396,920.3676650430095,asianfusion
11,RS-Hlsx7k90m5QODHDs5Cg,tapas-lab-seattle,Tapas Lab,https://s3-media1.fl.yelpcdn.com/bphoto/DXaC5iI9RnLncmSbsV2yRg/o.jpg,False,https://www.yelp.com/biz/tapas-lab-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,149.0,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 47.67934, 'longitude': -122.32439}",['delivery'],$$,"{'address1': '7012 Woodlawn Ave NE', 'address2': 'Unit 3B', 'address3': '', 'city': 'Seattle', 'zip_code': '98115', 'country': 'US', 'state': 'WA', 'display_address': ['7012 Woodlawn Ave NE', 'Unit 3B', 'Seattle, WA 98115']}",+12067751744,(206) 775-1744,6057.693486616647,asianfusion
12,oOVlLL4bZ-wAeoi_k0OUmg,monsoon-seattle-seattle-4,Monsoon Seattle,https://s3-media1.fl.yelpcdn.com/bphoto/ZQzcunGfkN96uuY92O1LXg/o.jpg,False,https://www.yelp.com/biz/monsoon-seattle-seattle-4?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,614.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 47.62493, 'longitude': -122.3076}",['delivery'],$$,"{'address1': '615 19th Ave E', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98112', 'country': 'US', 'state': 'WA', 'display_address': ['615 19th Ave E', 'Seattle, WA 98112']}",+12063252111,(206) 325-2111,2086.8807195328136,asianfusion
13,M892Bwhnuc6YEJOt9e4ohw,grillbird-seattle,Grillbird,https://s3-media3.fl.yelpcdn.com/bphoto/tePw0tIq70525oAYjEfEpQ/o.jpg,False,https://www.yelp.com/biz/grillbird-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,40.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.5,"{'latitude': 47.54454, 'longitude': -122.37675}","['pickup', 'delivery']",,"{'address1': '6501 35th Ave SW', 'address2': None, 'address3': None, 'city': 'Seattle', 'zip_code': '98126', 'country': 'US', 'state': 'WA', 'display_address': ['6501 35th Ave SW', 'Seattle, WA 98126']}",+12064024388,(206) 402-4388,9512.66632219719,asianfusion
14,hk31VCyuTN99xZK4WNAlKA,marination-seattle-2,Marination,https://s3-media3.fl.yelpcdn.com/bphoto/yuf-g2jYCn2QlflOtXanZQ/o.jpg,False,https://www.yelp.com/biz/marination-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,263.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 47.6146582349208, 'longitude': -122.338383453643}",['delivery'],$$,"{'address1': '2000 6th Ave', 'address2': '', 'address3': 'Amazon Doppler', 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2000 6th Ave', 'Amazon Doppler', 'Seattle, WA 98121']}",+12063279860,(206) 327-9860,1215.7704100328806,asianfusion
15,TUZ8bJufEb_DmzvIOVVutA,super-six-seattle,Super Six,https://s3-media3.fl.yelpcdn.com/bphoto/lu7jRaoGXnHU3rvElh9WsA/o.jpg,False,https://www.yelp.com/biz/super-six-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,631.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 47.55728, 'longitude': -122.28556}",['delivery'],$$,"{'address1': '3714 S Hudson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['3714 S Hudson St', 'Seattle, WA 98118']}",+12064201201,(206) 420-1201,8461.39618436225,asianfusion
16,T3Pm0FFpxOrTUmX3zASXoA,plenty-of-clouds-seattle-2,Plenty of Clouds,https://s3-media3.fl.yelpcdn.com/bphoto/nDUCUc1IJtXbRXhkME44-g/o.jpg,False,https://www.yelp.com/biz/plenty-of-clouds-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,105.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 47.6151976358352, 'longitude': -122.312686271692}",['delivery'],$$,"{'address1': '1550 15th Ave', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['1550 15th Ave', 'Seattle, WA 98122']}",+12062795900,(206) 279-5900,2053.8064095918876,asianfusion
17,UxAJx6tjY0Q8Neg4LqTHcg,ban-hua-sai-seattle,Ban Hua Sai,https://s3-media2.fl.yelpcdn.com/bphoto/zY3IO9ZNMZutm3p-9n_DTg/o.jpg,False,https://www.yelp.com/biz/ban-hua-sai-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,133.0,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 47.69692, 'longitude': -122.31725}","['pickup', 'delivery']",$$,"{'address1': '9400 Roosevelt Way NE', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98115', 'country': 'US', 'state': 'WA', 'display_address': ['9400 Roosevelt Way NE', 'Seattle, WA 98115']}",+12065226001,(206) 522-6001,8067.288301547011,asianfusion
18,gFJ5odOUmD65EOrwv-Xf7w,buddha-bruddah-seattle-2,Buddha Bruddah,https://s3-media4.fl.yelpcdn.com/bphoto/OXLNv7QqXH42cZQ-SPSEXw/o.jpg,False,https://www.yelp.com/biz/buddha-bruddah-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,170.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",4.0,"{'latitude': 47.58329, 'longitude': -122.30249}","['pickup', 'delivery']",$$,"{'address1': '2201 Rainier Ave S', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['2201 Rainier Ave S', 'Seattle, WA 98144']}",+12065564134,(206) 556-4134,5298.444122584566,asianfusion
19,spbJ1hhcMkYafoJcDCtZXg,mura-asian-eatery-seattle,Mura Asian Eatery,https://s3-media2.fl.yelpcdn.com/bphoto/Sb89A-MBQFNW-G_zLI5tlg/o.jpg,False,https://www.yelp.com/biz/mura-asian-eatery-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,126.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 47.64026, 'longitude': -122.39916}",['delivery'],$$,"{'address1': '3216 W Wheeler St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98199', 'country': 'US', 'state': 'WA', 'display_address': ['3216 W Wheeler St', 'Seattle, WA 98199']}",+12063907148,(206) 390-7148,5043.835488870639,asianfusion
20,UvLTQakFo2DDFyLka0ECnw,bopbox-seattle,BOPBOX,https://s3-media1.fl.yelpcdn.com/bphoto/H45bYcDRbdkw8Fi5gYlULQ/o.jpg,False,https://www.yelp.com/biz/bopbox-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,94.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 47.5513, 'longitude': -122.3191}",['delivery'],$$,"{'address1': '5633 Airport Way S', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98108', 'country': 'US', 'state': 'WA', 'display_address': ['5633 Airport Way S', 'Seattle, WA 98108']}",+12062574787,(206) 257-4787,8329.7211617504,asianfusion
21,8drBw0cVNp1KqsLzRmokYA,marination-station-seattle-2,Marination Station,https://s3-media3.fl.yelpcdn.com/bphoto/06V9T8FiutKPmEWujVaacA/o.jpg,False,https://www.yelp.com/biz/marination-station-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,600.0,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",4.0,"{'latitude': 47.61337, 'longitude': -122.32142}",['delivery'],$,"{'address1': '1412 Harvard Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['1412 Harvard Ave', 'Seattle, WA 98122']}",+12063258226,(206) 325-8226,1663.8060213792746,asianfusion
22,gKC_byXJ3UCaq6xARbP7KQ,bistro-box-restaurant-and-bar-seattle,Bistro Box Restaurant And Bar,https://s3-media3.fl.yelpcdn.com/bphoto/Sa2LtVjlM4mI3V34rnGHow/o.jpg,False,https://www.yelp.com/biz/bistro-box-restaurant-and-bar-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,15.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 47.588824, 'longitude': -122.334698}",[],$$,"{'address1': '1521 1st Ave S', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98134', 'country': 'US', 'state': 'WA', 'display_address': ['1521 1st Ave S', 'Seattle, WA 98134']}",+12069223538,(206) 922-3538,4096.035602242821,asianfusion
23,BY5xsa3f1YAOs6eB1FCI1g,bamboo-seattle,Bamboo,https://s3-media1.fl.yelpcdn.com/bphoto/xP4i-P8wyguyhoB8fxUOLA/o.jpg,False,https://www.yelp.com/biz/bamboo-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,238.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 47.62179, 'longitude': -122.31297}",['delivery'],$,"{'address1': '345 15th Ave E', 'address2': 'Ste 201', 'address3': '', 'city': 'Seattle', 'zip_code': '98112', 'country': 'US', 'state': 'WA', 'display_address': ['345 15th Ave E', 'Ste 201', 'Seattle, WA 98112']}",+12065673399,(206) 567-3399,1737.288639291175,asianfusion
24,ISo9tLnd0pYbIkS-N98TfA,gokan-sushi-and-katsu-house-seattle,Gokan Sushi & Katsu House,https://s3-media2.fl.yelpcdn.com/bphoto/ryq31WpIzd4cNXE_ci9zmw/o.jpg,False,https://www.yelp.com/biz/gokan-sushi-and-katsu-house-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,298.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 47.61315, 'longitude': -122.319632}","['delivery', 'pickup', 'restaurant_reservation']",$$,"{'address1': '954 E Union St', 'address2': 'Ste 101', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['954 E Union St', 'Ste 101', 'Seattle, WA 98122']}",+12063253534,(206) 325-3534,1810.3914070930819,asianfusion
25,l6dwcgNyn-ROwguZd-46fA,chuan-bbq-seattle-7,Chuan BBQ,https://s3-media4.fl.yelpcdn.com/bphoto/q5VzYIimB5TcCzkZEPJHvA/o.jpg,False,https://www.yelp.com/biz/chuan-bbq-seattle-7?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,133.0,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 47.68527, 'longitude': -122.34412}",['delivery'],$$,"{'address1': '7714 Aurora Ave N', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['7714 Aurora Ave N', 'Seattle, WA 98103']}",+12064540389,(206) 454-0389,6688.648829623034,asianfusion
26,5XwHWgN90kae2IeTe7eXOQ,beetle-cafe-seattle-4,Beetle Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/fCk4vAb_rBOcLlkO3kTM1w/o.jpg,False,https://www.yelp.com/biz/beetle-cafe-seattle-4?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,112.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 47.6608, 'longitude': -122.31283}",['delivery'],$,"{'address1': '4334 University Way NE', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4334 University Way NE', 'Seattle, WA 98105']}",+12065470977,(206) 547-0977,4281.842793869989,asianfusion
27,hq6gIALemQa6qLANEG1vYQ,racha-thai-and-asian-kitchen-seattle,Racha Thai & Asian Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/-f9tRP0Dso4MiHlAX3vMPw/o.jpg,False,https://www.yelp.com/biz/racha-thai-and-asian-kitchen-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,515.0,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 47.6243057250977, 'longitude': -122.35563659668}","['pickup', 'delivery']",$$,"{'address1': '23 Mercer St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['23 Mercer St', 'Seattle, WA 98109']}",+12062818883,(206) 281-8883,1514.989099827636,asianfusion
28,w9TR9_rj_rtQCBu82i4xBA,the-triple-door-seattle,The Triple Door,https://s3-media3.fl.yelpcdn.com/bphoto/PNYGjHKJ2Pk88uwMjA4Qow/o.jpg,False,https://www.yelp.com/biz/the-triple-door-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,658.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'dinnertheater', 'title': 'Dinner Theater'}]",3.5,"{'latitude': 47.6085441559553, 'longitude': -122.33749575913}",['delivery'],$$,"{'address1': '216 Union St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['216 Union St', 'Seattle, WA 98101']}",+12068384333,(206) 838-4333,1859.5957692220654,asianfusion
29,hPOm6RjAMhZYu9mVFmEwNA,trace-seattle,TRACE,https://s3-media1.fl.yelpcdn.com/bphoto/YiZKaA-zSvBzcnWdT_qwtw/o.jpg,False,https://www.yelp.com/biz/trace-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,173.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 47.607376, 'longitude': -122.3336381}",['delivery'],$$,"{'address1': '1112 4th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1112 4th Ave', 'Seattle, WA 98101']}",+12062646060,(206) 264-6060,2011.1946925719171,asianfusion
30,P9NgAzrjkUyUnsVQLQ7PGA,cheeky-cafe-seattle,Cheeky Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/k4P8e4Gjf_6c6F0fp1jj_g/o.jpg,False,https://www.yelp.com/biz/cheeky-cafe-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,356.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 47.5994529724121, 'longitude': -122.309623718262}","['pickup', 'delivery']",$$,"{'address1': '1700 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1700 S Jackson St', 'Seattle, WA 98144']}",+12063229895,(206) 322-9895,3470.8174400585276,asianfusion
31,yB26NqC7_l-3_lx0drvS5A,congeez-seattle,Congeez,https://s3-media2.fl.yelpcdn.com/bphoto/m13U8KcvR7U70UKMwzzTiw/o.jpg,False,https://www.yelp.com/biz/congeez-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,105.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 47.5973, 'longitude': -122.32751}",['delivery'],$,"{'address1': '604 5th Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['604 5th Ave S', 'Seattle, WA 98104']}",+12065566498,(206) 556-6498,3183.882846071382,asianfusion
32,iA6I1H8lVM5Tc1pzViKs7A,dragonfish-asian-cafe-seattle,Dragonfish Asian Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/wVQFDian-sch57_f3JNxNQ/o.jpg,False,https://www.yelp.com/biz/dragonfish-asian-cafe-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,914.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.0,"{'latitude': 47.613129125506, 'longitude': -122.33341593431}","['pickup', 'delivery']",$$,"{'address1': '722 Pine St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['722 Pine St', 'Seattle, WA 98101']}",+12064677777,(206) 467-7777,1375.5612361326484,asianfusion
33,mnHqSFARAPHZsSJ8ZkXdMQ,jaes-asian-bistro-and-sushi-seattle,Jae's Asian Bistro & Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/wXBhkFNmWVzibivdhSyuFA/o.jpg,False,https://www.yelp.com/biz/jaes-asian-bistro-and-sushi-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,200.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 47.62343, 'longitude': -122.2959}",['delivery'],$$,"{'address1': '2801 E Madison St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98112', 'country': 'US', 'state': 'WA', 'display_address': ['2801 E Madison St', 'Seattle, WA 98112']}",+12063230171,(206) 323-0171,2970.755528558471,asianfusion
34,wv3u2Ou6S9AVXQdBKN-fHA,chibang-bar-by-kigo-seattle,Chibang Bar By Kigo,https://s3-media4.fl.yelpcdn.com/bphoto/2uuGdJGkKRYAZsEg6PZEXA/o.jpg,False,https://www.yelp.com/biz/chibang-bar-by-kigo-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,4.0,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 47.61695, 'longitude': -122.32965}",['delivery'],,"{'address1': '1730 Minor Ave', 'address2': 'Ste 101B', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1730 Minor Ave', 'Ste 101B', 'Seattle, WA 98101']}",+12068056225,(206) 805-6225,1042.6243012711386,asianfusion
35,OuIBnrO2mPgs-RKEgUIeCg,u-dupbop-seattle,U DupBop,https://s3-media1.fl.yelpcdn.com/bphoto/ShDrNBlkbDblo_LIOKmJTQ/o.jpg,False,https://www.yelp.com/biz/u-dupbop-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,17.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 47.65774, 'longitude': -122.31289}",[],$$,"{'address1': '4124 University Way NE', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4124 University Way NE', 'Seattle, WA 98105']}",+12066326975,(206) 632-6975,3953.8760883520313,asianfusion
36,yZanaa4fBSmyZiq5CxHkGQ,fort-st-george-seattle,Fort St. George,https://s3-media2.fl.yelpcdn.com/bphoto/6e5GJQt6GWohClDf8g0YXA/o.jpg,False,https://www.yelp.com/biz/fort-st-george-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,385.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 47.59819, 'longitude': -122.32598}","['pickup', 'delivery']",$$,"{'address1': '601 S King St', 'address2': 'Ste 202', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['601 S King St', 'Ste 202', 'Seattle, WA 98104']}",+12063820662,(206) 382-0662,3109.611337852695,asianfusion
